,Link,Price,Price/m2,Number of rooms,m2,Date sold,Rent,Drift cost,Number of floors,Built year,Region
0,https://www.booli.se/annons/3590021,3070000,43857,3,70,2019-10-07,3838,335,3,1965,Solna
1,https://www.booli.se/annons/3493406,2135000,84387,1,25,2019-10-07,1259,424,0,1959,Solna
2,https://www.booli.se/annons/3530442,3600000,60000,3,60,2019-10-07,3206,516,3,1945,Solna
3,https://www.booli.se/annons/3546337,2560000,69189,1.5,37,2019-10-07,2489,200,1.5,1933,Solna
4,https://www.booli.se/annons/3457094,4400000,62411,2,71,2019-10-04,3688,477,6,2017,Solna
5,https://www.booli.se/annons/3513830,2845000,62527,1.5,46,2019-10-04,2381,262,2,2017,Solna
6,https://www.booli.se/annons/3527623,2895000,47459,2,61,2019-10-04,2875,385,1,2006,Solna
7,https://www.booli.se/annons/3588153,5000000,50505,4,99,2019-10-04,5278,788,3,2017,Solna
8,https://www.booli.se/annons/3571141,3700000,51389,3,72,2019-10-03,3899,568,2,2018,Solna
9,https://www.booli.se/annons/3371069,3300000,57895,2,57,2019-10-03,3454,450,10,2016,Solna
10,https://www.booli.se/annons/3582685,2670000,58043,1.5,46,2019-10-03,1413,266,1,1964,Solna
11,https://www.booli.se/annons/3590602,5860000,59192,4,99,2019-10-03,4874,650,7,1985,Solna
12,https://www.booli.se/annons/3443694,3020000,63579,2,48,2019-09-11,2825,308,4,2015,Solna
13,https://www.booli.se/bostad/331057,5025000,58430,4,86,2019-10-07,3654,240,4,2011,Solna
14,https://www.booli.se/bostad/716188,2100000,95455,1,22,2019-10-07,1373,290,3,1949,Solna
15,https://www.booli.se/bostad/141357,3445000,56942,3,61,2019-10-04,2825,302,3,1959,Solna
16,https://www.booli.se/bostad/50402,2450000,66216,1,37,2019-10-04,1724,308,1,1938,Solna
17,https://www.booli.se/bostad/2170485,2340000,93600,1,25,2019-10-04,1256,290,3,1931,Solna
18,https://www.booli.se/bostad/779381,3270000,64118,2,51,2019-10-03,1995,375,1,1944,Solna
19,https://www.booli.se/bostad/441042,4400000,51163,3,86,2019-10-03,5048,200,5,2008,Solna
20,https://www.booli.se/bostad/736258,2630000,62619,1.5,42,2019-10-03,2191,400,0,1965,Solna
21,https://www.booli.se/bostad/440891,4260000,59167,3,72,2019-10-03,3978,784,5,2003,Solna
22,https://www.booli.se/annons/3590392,2480000,53913,1,46,2019-10-01,1755,267,3,1965,Solna
23,https://www.booli.se/annons/3588140,2980000,55701,2,54,2019-10-02,2677,540,0,1953,Solna
24,https://www.booli.se/annons/3543146,4400000,63768,3,69,2019-10-02,4370,384,14,2018,Solna
25,https://www.booli.se/annons/3588387,2950000,67045,2,44,2019-10-02,2805,128,5,2018,Solna
26,https://www.booli.se/annons/3565272,3232023,52984,2,61,2019-10-02,3351,965,4,2011,Solna
27,https://www.booli.se/annons/3598916,2995000,66556,2,45,2019-10-02,2512,375,0,2019,Solna
28,https://www.booli.se/annons/3588218,3000000,48387,2,62,2019-10-01,3376,550,6,1957,Solna
29,https://www.booli.se/annons/3588545,2710000,71316,2,38,2019-10-01,1953,302,2,2011,Solna
30,https://www.booli.se/annons/3609929,3200000,60377,2,53,2019-10-01,3561,400,4,2004,Solna
31,https://www.booli.se/annons/3513452,5200000,50000,4,104,2019-10-01,5468,641,3,2017,Solna
32,https://www.booli.se/annons/3549598,3465000,42778,3,81,2019-09-04,4456,216,1,1973,Solna
33,https://www.booli.se/annons/3556088,2930000,49661,2,59,2019-09-04,2915,638,13,1973,Solna
34,https://www.booli.se/annons/3576202,3250000,48148,3,68,2019-09-17,2730,433,8,1973,Solna
35,https://www.booli.se/annons/3582179,4110000,46705,4,88,2019-09-30,4199,516,2,1968,Solna
36,https://www.booli.se/bostad/306066,4375000,52083,3,84,2019-10-02,4320,708,3,2013,Solna
37,https://www.booli.se/bostad/132971,3420000,49209,3,70,2019-10-02,3591,538,3,1962,Solna
38,https://www.booli.se/bostad/161396,4250000,36638,5,116,2019-10-02,6308,625,0,1969,Solna
39,https://www.booli.se/bostad/4009246,3100000,65957,2,47,2019-10-02,2551,400,1,1931,Solna
40,https://www.booli.se/bostad/326985,2730000,50556,2,54,2019-10-02,2789,613,3,2004,Solna
41,https://www.booli.se/bostad/327222,3775000,54395,2,69,2019-10-02,3300,180,3,2002,Solna
42,https://www.booli.se/bostad/3926265,6250000,71023,3,88,2019-10-01,4849,650,3,2009,Solna
43,https://www.booli.se/bostad/171122,4600000,50273,4,92,2019-10-01,4742,405,2,2012,Solna
44,https://www.booli.se/bostad/692940,2320000,89231,1,26,2019-09-18,1979,150,1,,Solna
45,https://www.booli.se/annons/3563042,3495000,49929,3,70,2019-09-30,4025,414,0,2014,Solna
46,https://www.booli.se/annons/2315823,2500000,47170,2,53,2017-05-17,2905,608,1,2009,Solna
47,https://www.booli.se/annons/3118881,4295000,46685,4,92,2018-04-24,4765,733,0,2013,Solna
48,https://www.booli.se/annons/3585697,2500000,69444,1,36,2019-09-27,2010,290,7,2019,Solna
49,https://www.booli.se/annons/3541157,2850000,49138,2,58,2019-09-11,2252,317,1,1952,Solna
50,https://www.booli.se/annons/3474118,3200000,50000,2,64,2019-09-17,3932,317,3,1987,Solna
51,https://www.booli.se/annons/3588488,5400000,50943,4,106,2019-09-26,5137,683,1,2011,Solna
52,https://www.booli.se/annons/3039552,3150000,50806,2,62,2017-11-23,2613,400,5,1969,Solna
53,https://www.booli.se/annons/3022656,3510000,43015,3,82,2018-02-02,3856,410,7,1966,Solna
54,https://www.booli.se/annons/3077793,2995000,49917,2,60,2018-02-08,3250,436,2,2015,Solna
55,https://www.booli.se/annons/3052040,2095000,89530,1,23,2018-02-16,1364,250,5,1954,Solna
56,https://www.booli.se/annons/3101601,2400000,57143,1,42,2018-03-14,2087,300,4,1965,Solna
57,https://www.booli.se/annons/3118647,5650000,60106,4,94,2018-04-14,4868,525,9,1965,Solna
58,https://www.booli.se/annons/3092645,1610000,94706,1,17,2018-04-26,1263,200,2,1953,Solna
59,https://www.booli.se/annons/3180042,2870000,47833,2,60,2018-06-19,2229,425,6,1965,Solna
60,https://www.booli.se/bostad/137454,3650000,46795,3,78,2019-01-23,4227,400,3,1971,Solna
61,https://www.booli.se/bostad/635542,2600000,74286,1,35,2019-09-25,2094,1111,1,1904,Solna
62,https://www.booli.se/bostad/313680,2350000,55952,2,42,2019-09-25,1988,120,0,1973,Solna
63,https://www.booli.se/bostad/143371,5650000,49561,5,114,2019-08-30,5391,558,4,2011,Solna
64,https://www.booli.se/bostad/327570,6400000,54701,4,117,2019-09-08,6378,448,4,2007,Solna
65,https://www.booli.se/bostad/306098,4820000,76508,2,63,2019-09-17,3503,317,7,2013,Solna
66,https://www.booli.se/bostad/716197,3800000,46341,3,82,2018-10-27,4436,380,1,1949,Solna
67,https://www.booli.se/annons/3180042,2870000,47833,2,60,2018-06-19,2229,425,6,1965,Solna
68,https://www.booli.se/annons/3186039,5500000,66265,3.5,83,2018-06-28,4230,475,7,1967,Solna
69,https://www.booli.se/annons/3240062,2700000,56250,2,48,2018-09-28,2746,475,1,2013,Solna
70,https://www.booli.se/annons/3280800,3550000,43827,3.5,81,2018-11-08,3866,550,2,1958,Solna
71,https://www.booli.se/annons/3305496,2350000,94000,1,25,2019-01-17,1499,300,1,1948,Solna
72,https://www.booli.se/annons/3287281,4150000,61940,2,67,2019-02-14,3131,678,9,1969,Solna
73,https://www.booli.se/annons/3324600,3560000,46174,3,77,2019-02-15,3772,600,12,1958,Solna
74,https://www.booli.se/annons/3366282,3710000,55789,3,67,2019-03-28,3695,700,0,1998,Solna
75,https://www.booli.se/annons/3418265,4010000,50759,3,79,2019-05-09,3503,825,6,1956,Solna
76,https://www.booli.se/annons/3546953,4630000,50054,5,93,2019-09-08,5242,800,5,2012,Solna
77,https://www.booli.se/annons/3560550,2920000,47097,2,62,2019-09-27,2627,475,5,1969,Solna
78,https://www.booli.se/annons/3575609,3830000,47284,3,81,2019-09-28,4052,516,7,1958,Solna
79,https://www.booli.se/annons/3577657,4750000,60127,3,79,2019-09-27,3799,417,3,1985,Solna
80,https://www.booli.se/annons/3566426,4000000,58824,3,68,2019-09-27,4249,731,5,2007,Solna
81,https://www.booli.se/annons/3546120,2930000,71463,2,41,2019-09-27,2289,292,4,2019,Solna
82,https://www.booli.se/bostad/790146,2125000,50595,2,42,2018-11-01,2189,425,0,1954,Solna
83,https://www.booli.se/bostad/140102,3527000,44816,3,79,2019-03-14,3084,576,8,1973,Solna
84,https://www.booli.se/bostad/705192,2720000,63256,2,43,2019-05-03,1980,584,2,1985,Solna
85,https://www.booli.se/bostad/743336,3910000,44432,4,88,2019-05-30,4781,650,3,1955,Solna
86,https://www.booli.se/bostad/441134,5500000,50000,4,110,2019-06-07,6140,825,1,2007,Solna
87,https://www.booli.se/bostad/161424,3620000,43614,3,83,2019-08-29,4718,622,2,1971,Solna
88,https://www.booli.se/bostad/689706,3090000,57222,2,54,2019-09-11,2919,450,1,1946,Solna
89,https://www.booli.se/bostad/697411,3010000,66889,2,45,2019-09-12,2209,400,1.5,1937,Solna
90,https://www.booli.se/bostad/695953,4040000,69655,2,58,2019-09-26,4362,475,5,1938,Solna
91,https://www.booli.se/bostad/334612,3200000,55077,2,58,2019-09-27,3075,542,2,1954,Solna
92,https://www.booli.se/bostad/679396,2520000,60723,2,42,2019-09-27,2581,333,1,1995,Solna
93,https://www.booli.se/annons/3570864,4030000,55205,3,73,2019-09-26,1913,630,3,1971,Solna
94,https://www.booli.se/annons/2344707,2850000,69512,2,41,2017-06-22,1853,178,0,1944,Solna
95,https://www.booli.se/annons/2355727,3050000,41216,3,74,2017-07-07,3475,202,0,1971,Solna
96,https://www.booli.se/annons/2356258,3865000,39845,3,97,2017-07-08,4913,509,0,1951,Solna
97,https://www.booli.se/annons/2378071,3610000,51571,2,70,2017-08-21,3900,600,0,2002,Solna
98,https://www.booli.se/annons/2374517,5150000,52020,4,99,2017-08-10,5826,790,0,2002,Solna
99,https://www.booli.se/annons/2397104,3300000,66000,2,50,2017-09-23,3041,370,0,2003,Solna
100,https://www.booli.se/annons/2386277,2110000,111053,1,19,2017-10-12,1179,294,0,1951,Solna
101,https://www.booli.se/annons/3017018,3850000,49359,3,78,2017-10-25,4197,450,0,2013,Solna
102,https://www.booli.se/bostad/4009052,5550000,76027,3,73,2019-09-13,3667,1038,3,1912,Solna
103,https://www.booli.se/bostad/594431,2530000,52708,1,48,2019-09-26,2376,458,0,1968,Solna
104,https://www.booli.se/bostad/320674,4250000,52469,3,81,2018-01-29,4261,500,6,2003,Solna
105,https://www.booli.se/annons/3567119,3930000,40515,4,97,2019-09-27,4970,608,3,1968,Solna
106,https://www.booli.se/annons/3495387,5200000,78788,3,66,2019-09-26,1977,416,4,1913,Solna
107,https://www.booli.se/annons/3575499,4000000,60606,3,66,2019-09-27,3925,515,0.5,1944,Solna
108,https://www.booli.se/annons/3570809,2500000,52083,1.5,48,2019-09-25,2520,620,1,1940,Solna
109,https://www.booli.se/annons/3548639,3655000,48411,3,76,2019-08-28,2679,1453,3,1959,Solna
110,https://www.booli.se/annons/3454044,3200000,58716,2,55,2019-09-26,3190,690,1.5,1945,Solna
111,https://www.booli.se/annons/3523114,4870000,68592,2,71,2019-09-25,3146,516,4,1910,Solna
112,https://www.booli.se/annons/3573079,4300000,55128,3,78,2019-09-26,3645,750,5,1969,Solna
113,https://www.booli.se/annons/3582089,4560000,59221,3,77,2019-09-25,3862,618,2,1951,Solna
114,https://www.booli.se/annons/3456605,3120000,69333,2,45,2019-08-17,2143,330,9,2014,Solna
115,https://www.booli.se/annons/3580129,3810000,50800,3,75,2019-09-25,3905,745,2,2011,Solna
116,https://www.booli.se/annons/3527981,3360000,41481,3,81,2019-09-25,4456,208,1,1973,Solna
117,https://www.booli.se/bostad/3959989,3050000,43885,3,70,2018-10-12,3668,500,0,1953,Solna
118,https://www.booli.se/bostad/3990033,3500000,55556,2,63,2019-09-26,3413,333,4,2016,Solna
119,https://www.booli.se/bostad/3981088,3850000,53472,3,72,2019-09-24,4363,500,7,2016,Solna
120,https://www.booli.se/bostad/779401,2640000,75429,1,35,2019-09-24,2489,717,1,1938,Solna
121,https://www.booli.se/bostad/3981089,3110000,63469,2,49,2019-08-21,2969,330,7,2016,Solna
122,https://www.booli.se/annons/3355963,3100000,52542,2,59,2019-09-11,3550,466,7,1959,Solna
123,https://www.booli.se/annons/3561714,4315000,57533,3,75,2019-09-12,3572,516,13,2015,Solna
124,https://www.booli.se/annons/3022952,3115000,49444,2,63,2019-09-14,3795,416,3,2017,Solna
125,https://www.booli.se/annons/3475145,4350000,60417,3,72,2019-09-14,3221,500,19,2014,Solna
126,https://www.booli.se/annons/3566469,3600000,58347,2,62,2019-09-22,2879,516,3,1940,Solna
127,https://www.booli.se/annons/3180426,3040000,56296,2,54,2019-09-25,2725,307,3,1952,Solna
128,https://www.booli.se/annons/3579180,3625000,48013,3,76,2019-09-24,3476,450,0,1953,Solna
129,https://www.booli.se/annons/3454458,3300000,66000,2,50,2019-09-23,2792,488,4,2019,Solna
130,https://www.booli.se/annons/3587062,3500000,64815,2,54,2019-09-24,3015,483,3,2019,Solna
131,https://www.booli.se/annons/3571660,3065000,57830,2,53,2019-09-24,3545,350,4,2007,Solna
132,https://www.booli.se/annons/3546944,4100000,53947,3,76,2019-08-29,4104,467,8,1961,Solna
133,https://www.booli.se/annons/3571335,5100000,59302,3,86,2019-09-20,4077,405,3,1985,Solna
134,https://www.booli.se/annons/3546813,4780000,42679,4,112,2019-09-24,5274,467,5,1968,Solna
135,https://www.booli.se/annons/3543362,4950000,50510,4,98,2019-09-18,5141,306,1,1968,Solna
136,https://www.booli.se/annons/2003396,3950000,49375,3,80,2019-09-23,3449,658,4,2012,Solna
137,https://www.booli.se/annons/3571314,4450000,63571,3,70,2019-09-19,3780,492,8,1961,Solna
138,https://www.booli.se/bostad/214704,3035000,54196,2,56,2019-09-24,3683,438,4,1938,Solna
139,https://www.booli.se/bostad/327899,3460000,50145,2,69,2019-09-24,4124,405,4,2004,Solna
140,https://www.booli.se/bostad/612079,3200000,74419,2,43,2019-07-17,2048,465,6,2015,Solna
141,https://www.booli.se/bostad/134805,5900000,76623,3,77,2019-07-17,3550,479,7,1969,Solna
142,https://www.booli.se/bostad/3958932,5310000,59000,4,90,2019-09-06,4040,572,7,1960,Solna
143,https://www.booli.se/bostad/3913058,3600000,47368,2,76,2019-08-23,4376,333,1,2004,Solna
144,https://www.booli.se/bostad/3989837,4650000,58125,3,80,2019-09-17,4513,375,7,2017,Solna
145,https://www.booli.se/bostad/3958935,4300000,56579,3,76,2019-09-22,3398,387,7,1960,Solna
146,https://www.booli.se/annons/3449909,3560000,59333,2,60,2019-09-20,2671,500,4,1945,Solna
147,https://www.booli.se/annons/3574084,3360000,41481,3,81,2019-09-19,4181,436,3,1968,Solna
148,https://www.booli.se/annons/3561604,3520000,46933,3,75,2019-09-19,4375,375,2,2016,Solna
149,https://www.booli.se/annons/3573204,2850000,73077,2,39,2019-09-19,2463,552,4,1939,Solna
150,https://www.booli.se/annons/3571067,2750000,72368,2,38,2019-09-19,1985,510,4,2010,Solna
151,https://www.booli.se/annons/3565092,2820000,78333,1,36,2019-09-19,2457,321,2,1944,Solna
152,https://www.booli.se/annons/3570792,3210000,46055,3,70,2019-09-17,3369,400,1,1954,Solna
153,https://www.booli.se/annons/3552402,5125000,52296,4,98,2019-09-18,4866,964,3,2015,Solna
154,https://www.booli.se/annons/3572315,4300000,50708,3,85,2019-09-18,4150,708,2,1993,Solna
155,https://www.booli.se/annons/3550910,3500000,49296,2.5,71,2019-09-18,4308,506,4,2000,Solna
156,https://www.booli.se/annons/3569395,3430000,51970,2,66,2019-09-12,3758,871,2,2016,Solna
157,https://www.booli.se/annons/3568778,4250000,60714,2,70,2019-09-17,1050,735,1,1992,Solna
158,https://www.booli.se/bostad/3958935,4300000,56579,3,76,2019-09-22,3398,387,7,1960,Solna
159,https://www.booli.se/bostad/779539,2650000,77941,1.5,34,2019-09-18,2539,493,2,1939,Solna
160,https://www.booli.se/bostad/141692,3350000,48132,3,70,2019-09-20,2725,542,4,1974,Solna
161,https://www.booli.se/bostad/3994463,2450000,56977,2,43,2019-08-15,2912,400,0.5,2016,Solna
162,https://www.booli.se/bostad/441178,3650000,51408,3,71,2019-09-19,4035,224,4,1951,Solna
163,https://www.booli.se/bostad/525180,4725000,53693,4,88,2019-09-17,4494,439,1,2010,Solna
164,https://www.booli.se/bostad/742490,5400000,53731,5,101,2019-09-19,5348,1445,0,2012,Solna
165,https://www.booli.se/bostad/309249,3790000,56399,3,67,2019-09-18,3074,1191,1,1998,Solna
166,https://www.booli.se/bostad/689744,3950000,53741,3,74,2019-09-18,4293,600,4,1945,Solna
167,https://www.booli.se/bostad/309455,5880000,53552,4,110,2019-09-18,5368,425,4,2002,Solna
168,https://www.booli.se/bostad/3989906,4650000,58125,3,80,2019-09-17,4333,370,7,2017,Solna
169,https://www.booli.se/annons/3568778,4250000,60714,2,70,2019-09-17,1050,735,1,1992,Solna
170,https://www.booli.se/annons/3518287,3700000,49664,3,75,2019-09-18,3515,215,2,1953,Solna
171,https://www.booli.se/annons/3580494,3200000,39506,3,81,2019-09-17,4827,725,8,1959,Solna
172,https://www.booli.se/annons/3432340,2700000,56250,1.5,48,2019-07-24,2764,445,2,2017,Solna
173,https://www.booli.se/annons/3472877,2410000,45472,2,53,2019-07-16,2865,710,3,2015,Solna
174,https://www.booli.se/annons/3530182,2850000,51818,2,55,2019-07-23,3128,335,4,2015,Solna
175,https://www.booli.se/annons/3458481,3950000,55245,3,72,2019-08-05,4082,572,2,2013,Solna
176,https://www.booli.se/annons/3531271,3810000,55620,3,69,2019-08-30,3709,335,0,2017,Solna
177,https://www.booli.se/annons/3547583,2795000,58229,2,48,2019-09-17,2764,270,0,2016,Solna
178,https://www.booli.se/annons/3568149,2175000,90625,1,24,2019-09-17,2068,253,6,1951,Solna
179,https://www.booli.se/annons/2393705,3500000,46667,3,75,2017-10-08,4012,474,1,2015,Solna
180,https://www.booli.se/annons/3524168,3360000,50909,2,66,2019-09-03,3213,335,2,2002,Solna
181,https://www.booli.se/annons/3567766,4430000,52118,3,85,2019-09-13,4496,350,3,1949,Solna
182,https://www.booli.se/annons/3532516,2650000,56383,2,47,2019-09-16,2871,333,3,2019,Solna
183,https://www.booli.se/annons/3575673,3250000,58036,2,56,2019-09-16,3127,333,2,2019,Solna
184,https://www.booli.se/annons/3548737,4150000,52532,3,79,2019-08-28,4089,567,1,1953,Solna
185,https://www.booli.se/bostad/3987662,5000000,52632,4,95,2019-07-17,4760,1020,3,2013,Solna
186,https://www.booli.se/bostad/143218,5075000,52320,4,97,2019-08-24,4165,450,4,2009,Solna
187,https://www.booli.se/bostad/3752608,3050000,50833,2,60,2019-08-06,3241,217,2,2015,Solna
188,https://www.booli.se/bostad/3757746,4800000,48731,4,99,2019-08-28,5085,390,4,2016,Solna
189,https://www.booli.se/bostad/143293,4700000,49474,4,95,2019-09-05,4667,450,2,2009,Solna
190,https://www.booli.se/bostad/662005,3050000,54955,2,56,2019-09-11,2762,625,3,1953,Solna
191,https://www.booli.se/bostad/712232,2900000,58000,2,50,2019-09-13,2094,487,2,1943,Solna
192,https://www.booli.se/bostad/3932103,3550000,42771,3,83,2019-09-14,5145,475,1,1992,Solna
193,https://www.booli.se/bostad/3983998,6175000,53004,5,117,2019-09-14,5913,917,1,2017,Solna
194,https://www.booli.se/bostad/4006777,3450000,58475,2,59,2019-09-13,3229,466,5,2016,Solna
195,https://www.booli.se/annons/3495176,6600000,61682,4,107,2019-09-12,4759,710,2,1911,Solna
196,https://www.booli.se/annons/3521477,4750000,50802,4,94,2019-09-12,3894,500,3,1960,Solna
197,https://www.booli.se/annons/3562800,3450000,46309,3,75,2019-09-11,3515,705,1,1953,Solna
198,https://www.booli.se/annons/3555019,3270000,66735,2,49,2019-08-28,3426,636,2,1938,Solna
199,https://www.booli.se/annons/3548466,4315000,59110,3,73,2019-08-29,3477,516,8,2015,Solna
200,https://www.booli.se/annons/3566427,3610000,56406,3,64,2019-09-12,3733,491,7,2016,Solna
201,https://www.booli.se/annons/3251275,3200000,52805,2,61,2019-09-11,2849,330,7,1983,Solna
202,https://www.booli.se/annons/3558807,2350000,53409,1,44,2019-09-11,1408,425,5,1960,Solna
203,https://www.booli.se/bostad/4006777,3450000,58475,2,59,2019-09-13,3229,466,5,2016,Solna
204,https://www.booli.se/bostad/726044,4600000,58974,3,78,2019-09-13,3472,577,5,2006,Solna
205,https://www.booli.se/bostad/779505,2780000,73158,1,38,2019-09-13,1759,333,1,1944,Solna
206,https://www.booli.se/bostad/3960010,4125000,59353,3,70,2019-09-12,4220,500,4,1953,Solna
207,https://www.booli.se/bostad/3983476,3600000,52941,3,68,2019-09-12,3702,800,4,2014,Solna
208,https://www.booli.se/bostad/132886,2550000,57955,1.5,44,2019-09-12,2171,504,2,1962,Solna
209,https://www.booli.se/bostad/4038472,5850000,71341,3,82,2019-09-12,4572,375,3,1916,Solna
210,https://www.booli.se/bostad/437062,5650000,53302,4,106,2019-09-11,4681,447,4,2007,Solna
211,https://www.booli.se/bostad/566892,2500000,62500,2,40,2019-09-11,2904,275,0,1909,Solna
212,https://www.booli.se/bostad/795277,3950000,42021,4,94,2019-09-11,4711,450,3,1967,Solna
213,https://www.booli.se/bostad/716134,3955000,59924,2.5,66,2019-09-11,3364,700,0,,Solna
214,https://www.booli.se/bostad/132467,4100000,48521,4,85,2019-09-10,4233,430,7,1962,Solna
215,https://www.booli.se/annons/3567847,2425000,60625,1,40,2019-09-10,2125,405,1,1952,Solna
216,https://www.booli.se/annons/3554108,4550000,64085,3,71,2019-09-04,2975,375,2,1985,Solna
217,https://www.booli.se/annons/3573530,4400000,61972,3,71,2019-09-08,2983,333,4,1985,Solna
218,https://www.booli.se/annons/3434994,4600000,47668,4,97,2019-09-03,4786,483,0,1995,Solna
219,https://www.booli.se/annons/3406288,3615000,62328,2,58,2019-09-06,3652,450,4,2017,Solna
220,https://www.booli.se/annons/3106309,4500000,44599,4,101,2019-09-08,5045,333,1,1969,Solna
221,https://www.booli.se/annons/3337461,3100000,43662,3,71,2019-09-08,4263,450,3,1956,Solna
222,https://www.booli.se/annons/3549191,3100000,45926,3,68,2019-08-22,2730,483,8,1971,Solna
223,https://www.booli.se/annons/3547531,3400000,40964,3,83,2019-08-27,4788,483,2,1969,Solna
224,https://www.booli.se/annons/3557948,3400000,53968,2,63,2019-09-04,2422,550,0,1952,Solna
225,https://www.booli.se/annons/3499452,4200000,52239,3,80,2019-09-05,4020,500,3,1969,Solna
226,https://www.booli.se/annons/3562330,4900000,59756,3,82,2019-09-05,4247,433,6,2013,Solna
227,https://www.booli.se/annons/3520233,3360000,56000,2,60,2019-09-05,3250,583,2,2016,Solna
228,https://www.booli.se/annons/3549956,2490000,54130,1.5,46,2019-09-04,2405,262,1,1965,Solna
229,https://www.booli.se/annons/3558230,3900000,48750,3,80,2019-09-05,4068,650,2,1952,Solna
230,https://www.booli.se/annons/3544494,5320000,52673,4,101,2019-09-04,6063,567,5,1974,Solna
231,https://www.booli.se/bostad/132467,4100000,48521,4,85,2019-09-10,4233,430,7,1962,Solna
232,https://www.booli.se/bostad/136933,2650000,73611,1,36,2019-09-09,1786,250,2,,Solna
233,https://www.booli.se/bostad/327177,3000000,57471,2,52,2019-09-08,3027,543,1,1998,Solna
234,https://www.booli.se/bostad/715367,8900000,67424,4,132,2019-09-07,5801,700,2,1912,Solna
235,https://www.booli.se/bostad/662269,3555000,56880,2,63,2019-09-06,2945,590,3,1953,Solna
236,https://www.booli.se/bostad/794418,3850000,47239,3,82,2019-09-03,3391,780,4,,Solna
237,https://www.booli.se/bostad/3996474,2700000,56842,2,48,2019-09-05,2717,150,3,2016,Solna
238,https://www.booli.se/bostad/3926310,2670000,70263,1.5,38,2019-09-04,3150,879,0,2004,Solna
239,https://www.booli.se/bostad/715982,4400000,51163,3,86,2019-09-04,4872,390,1,1999,Solna
240,https://www.booli.se/bostad/140041,2315000,56601,1.5,41,2019-08-26,1565,250,0,1973,Solna
241,https://www.booli.se/annons/3546239,4000000,43478,3,92,2019-08-28,4478,592,5,1958,Solna
242,https://www.booli.se/annons/3496885,3100000,51667,2,60,2019-08-29,3241,672,3,2013,Solna
243,https://www.booli.se/annons/3544573,2950000,71951,2,41,2019-09-03,2289,292,6,2019,Solna
244,https://www.booli.se/annons/3344663,3300000,63462,2,52,2019-04-30,3117,290,5,2013,Solna
245,https://www.booli.se/annons/3541219,2700000,60000,2,45,2019-09-03,2725,396,1,1939,Solna
246,https://www.booli.se/annons/3544913,3395000,60625,2,56,2019-09-02,3127,333,1,2019,Solna
247,https://www.booli.se/annons/3388646,2800000,59574,2,47,2019-09-02,2857,1041,2,2015,Solna
248,https://www.booli.se/annons/3555040,2775000,81618,1,34,2019-08-30,2147,642,5,1939,Solna
249,https://www.booli.se/annons/3514643,3325000,60455,2,55,2019-08-30,2810,350,3,1944,Solna
250,https://www.booli.se/annons/3480745,5300000,53266,4,100,2019-08-30,5194,558,3,2016,Solna
251,https://www.booli.se/annons/3548886,5075000,60417,4,84,2019-08-30,3634,800,0,1944,Solna
252,https://www.booli.se/annons/3531014,2910000,54906,2,53,2019-08-29,2766,438,1,1962,Solna
253,https://www.booli.se/annons/3460210,4100000,51899,3,79,2019-08-30,3673,670,1,1938,Solna
254,https://www.booli.se/annons/3549905,3000000,55046,2,55,2019-08-30,3583,291,6,2015,Solna
255,https://www.booli.se/bostad/140041,2315000,56601,1.5,41,2019-08-26,1565,250,0,1973,Solna
256,https://www.booli.se/bostad/137368,4050000,41753,3,97,2019-08-14,4581,470,3,1991,Solna
257,https://www.booli.se/bostad/716221,6200000,56881,5,109,2019-09-03,4815,572,2,1951,Solna
258,https://www.booli.se/bostad/642016,3400000,38505,3,88,2019-09-03,4871,480,0,,Solna
259,https://www.booli.se/bostad/3996526,5025000,51538,4,98,2019-09-02,4769,696,5,2015,Solna
260,https://www.booli.se/bostad/689446,3220000,60187,2,54,2019-08-22,3013,438,1,1946,Solna
261,https://www.booli.se/bostad/306101,6025000,58495,5,103,2019-08-27,5132,933,6,2012,Solna
262,https://www.booli.se/bostad/750182,4210000,58069,3,73,2019-08-30,4139,583,9,2013,Solna
263,https://www.booli.se/bostad/697389,3000000,75000,2,40,2019-08-30,2046,702,3,1938,Solna
264,https://www.booli.se/bostad/143373,5550000,49554,5,112,2019-08-30,5323,447,3,2012,Solna
265,https://www.booli.se/bostad/743242,4200000,48837,4,86,2019-08-30,4672,936,0,1955,Solna
266,https://www.booli.se/annons/3536908,5950000,58333,5,102,2019-08-29,4249,550,5,2010,Solna
267,https://www.booli.se/annons/3547008,2750000,48673,2,57,2019-08-29,2775,438,2,1962,Solna
268,https://www.booli.se/annons/3540117,5450000,50463,5,108,2019-08-29,5525,633,5,2016,Solna
269,https://www.booli.se/annons/3538945,6380000,54068,5,118,2019-08-27,5663,500,3,2012,Solna
270,https://www.booli.se/annons/3382581,2500000,62500,2,40,2019-06-14,2302,200,3,2009,Solna
271,https://www.booli.se/annons/3532192,2600000,54167,1.5,48,2019-08-28,2456,262,2.5,1938,Solna
272,https://www.booli.se/annons/3388567,1705000,60893,1,28,2019-07-06,1383,353,14,1973,Solna
273,https://www.booli.se/annons/3307667,2350000,97917,1,24,2019-08-23,1513,330,2,1943,Solna
274,https://www.booli.se/bostad/743242,4200000,48837,4,86,2019-08-30,4672,936,0,1955,Solna
275,https://www.booli.se/bostad/328112,4700000,57317,3,82,2019-08-10,4272,450,6,2011,Solna
276,https://www.booli.se/bostad/437050,2700000,50943,2,53,2019-08-26,3545,660,0,2007,Solna
